City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
297,Tocopilla,CL,2021-09-28 19:29:21,-22.092,-70.1979,67.39,65,22,9.78
298,Bandarbeyla,SO,2021-09-28 19:29:57,9.4942,50.8122,81.46,72,60,23.55
299,Jackson,US,2021-09-28 19:28:35,42.4165,-122.8345,62.74,64,90,3.44
300,Vardo,NO,2021-09-28 19:25:34,70.3705,31.1107,52.0,71,0,18.41
301,Morwa,IN,2021-09-28 19:29:58,22.9,73.8333,78.15,89,100,11.56
302,Buchanan,LR,2021-09-28 19:25:05,5.8808,-10.0467,73.36,84,94,5.75
303,Provideniya,RU,2021-09-28 19:27:55,64.3833,-173.3,35.71,75,90,13.42
304,Sergeyevka,KZ,2021-09-28 19:29:59,53.88,67.4158,37.87,91,100,17.54
305,Bilibino,RU,2021-09-28 19:29:59,68.0546,166.4372,11.01,97,100,3.13
306,Ashington,GB,2021-09-28 19:30:00,50.9331,-0.3909,59.31,95,100,14.85
307,Leningradskiy,RU,2021-09-28 19:30:01,69.3833,178.4167,23.81,96,100,10.85
308,Tepatepec,MX,2021-09-28 19:30:01,20.2333,-99.0833,75.16,46,61,2.89
309,Butembo,CD,2021-09-28 19:30:01,0.15,29.2833,57.72,97,76,2.13
310,Estelle,US,2021-09-28 19:30:04,29.8458,-90.1067,84.99,75,90,13.8
311,Buraydah,SA,2021-09-28 19:30:04,26.326,43.975,84.65,9,5,8.34
312,The Valley,AI,2021-09-28 19:26:25,18.217,-63.0578,89.46,70,40,11.5
313,Almenara,BR,2021-09-28 19:30:08,-16.1836,-40.6944,81.34,54,53,7.16
314,Calabozo,VE,2021-09-28 19:30:08,8.9242,-67.4293,89.6,55,73,2.71
315,Berlevag,NO,2021-09-28 19:30:09,70.8578,29.0864,55.4,54,0,18.41
316,Carnarvon,AU,2021-09-28 19:25:35,-24.8667,113.6333,59.07,88,35,6.91
317,Port Blair,IN,2021-09-28 19:28:06,11.6667,92.75,79.11,83,100,3.58
318,Pangoa,PE,2021-09-28 19:30:10,-12.1167,-73.0,85.68,55,78,0.25
319,East Liverpool,US,2021-09-28 19:30:11,40.6187,-80.5773,76.35,67,22,8.52
320,Naze,JP,2021-09-28 19:30:11,28.3667,129.4833,78.51,80,12,18.32
321,Mayo,US,2021-09-28 19:28:05,38.8876,-76.5119,82.13,57,1,3.0
322,Halvad,IN,2021-09-28 19:30:12,23.0167,71.1833,84.49,75,100,2.62
323,Nadrag,RO,2021-09-28 19:30:13,45.65,22.1833,60.89,83,100,1.54
324,Taitung,TW,2021-09-28 19:30:14,22.7583,121.1444,79.83,84,42,5.64
325,Sorong,ID,2021-09-28 19:28:00,-0.8833,131.25,79.59,80,100,2.64
326,Cortez,US,2021-09-28 19:26:17,37.3489,-108.5859,65.52,70,90,0.0
327,Fairlie,GB,2021-09-28 19:30:16,55.756,-4.8556,49.86,84,7,3.56
328,Maubin,MM,2021-09-28 19:30:16,16.7333,95.65,78.96,96,95,3.36
329,Tuskegee,US,2021-09-28 19:30:16,32.424,-85.6916,89.71,46,85,3.0
330,Letham,GB,2021-09-28 19:30:17,56.6167,-2.7667,49.42,90,100,1.14
331,Bunbury,AU,2021-09-28 19:30:18,-33.3333,115.6333,54.82,80,98,13.38
332,Bulancak,TR,2021-09-28 19:30:18,40.9372,38.2291,64.22,77,75,1.14
333,Sinop,TR,2021-09-28 19:30:19,41.7711,34.8709,53.13,94,100,2.93
334,Sao Jose Da Coroa Grande,BR,2021-09-28 19:30:19,-8.8978,-35.1478,77.34,74,18,11.65
335,Ahuimanu,US,2021-09-28 19:30:21,21.4447,-157.8378,83.91,67,75,12.66
336,Flinders,AU,2021-09-28 19:30:22,-34.5833,150.8552,61.38,82,100,1.01
337,Carbonia,IT,2021-09-28 19:30:22,39.1672,8.5222,77.95,88,31,6.44
338,Bathsheba,BB,2021-09-28 19:30:23,13.2167,-59.5167,90.21,58,20,9.22
339,Kintampo,GH,2021-09-28 19:30:23,8.0563,-1.7306,75.29,83,78,2.28
340,Nizhnevartovsk,RU,2021-09-28 19:30:24,60.9344,76.5531,39.22,81,0,6.71
341,Linxia,CN,2021-09-28 19:29:24,35.6003,103.2064,56.14,48,0,3.44
342,Vanavara,RU,2021-09-28 19:30:25,60.34,102.2797,34.65,83,100,3.36
343,Stokmarknes,NO,2021-09-28 19:30:26,68.5646,14.9108,51.76,82,100,0.81
344,Riachao Das Neves,BR,2021-09-28 19:30:26,-11.7461,-44.91,89.15,29,62,6.91
345,Idrinskoye,RU,2021-09-28 19:30:27,54.3708,92.1358,31.33,83,8,2.68
346,Daru,PG,2021-09-28 19:30:27,-9.0763,143.2092,77.47,86,100,12.33
347,Saint-Georges,GD,2021-09-28 19:30:28,12.0564,-61.7485,87.48,74,40,13.8
348,Olafsvik,IS,2021-09-28 19:30:29,64.8945,-23.7142,35.87,90,100,51.56
349,Tiszavasvari,HU,2021-09-28 19:30:29,47.9667,21.35,59.14,66,60,5.23
350,Maniitsoq,GL,2021-09-28 19:30:30,65.4167,-52.9,33.67,47,0,7.7
351,Calvinia,ZA,2021-09-28 19:30:30,-31.4707,19.776,54.82,55,100,5.01
352,Lubango,AO,2021-09-28 19:30:31,-14.9172,13.4925,62.67,60,5,0.63
353,Port Hawkesbury,CA,2021-09-28 19:30:32,45.6169,-61.3485,65.59,95,90,1.99
354,Te Anau,NZ,2021-09-28 19:30:32,-45.4167,167.7167,43.09,95,79,3.27
355,Channel-Port Aux Basques,CA,2021-09-28 19:30:21,47.5702,-59.1367,57.0,79,100,10.87
356,Ilulissat,GL,2021-09-28 19:25:43,69.2167,-51.1,30.22,34,1,14.97
357,Tautira,PF,2021-09-28 19:28:26,-17.7333,-149.15,80.62,78,100,17.36
358,Marsaxlokk,MT,2021-09-28 19:30:33,35.8419,14.5431,78.08,83,40,9.22
359,Svetlogorsk,BY,2021-09-28 19:30:34,52.6333,29.7333,43.47,95,8,6.15
360,Fomboni,KM,2021-09-28 19:30:35,-12.28,43.7425,77.86,82,4,7.78
361,Kidal,ML,2021-09-28 19:30:35,18.4411,1.4078,88.77,8,0,7.94
362,Ostrovnoy,RU,2021-09-28 19:30:36,68.0531,39.5131,48.81,84,100,11.41
363,Morros,BR,2021-09-28 19:30:37,-9.4467,-46.3003,90.27,27,98,2.46
364,Sao Gabriel Da Cachoeira,BR,2021-09-28 19:30:37,-0.1303,-67.0892,84.0,74,40,4.61
365,Kaitangata,NZ,2021-09-28 19:30:38,-46.2817,169.8464,44.28,78,12,7.38
366,Belyy Yar,RU,2021-09-28 19:30:39,53.6039,91.3903,26.49,86,0,4.47
367,Ronneby,SE,2021-09-28 19:30:40,56.21,15.276,55.9,100,90,4.61
368,Shubarshi,KZ,2021-09-28 19:30:40,48.5872,57.1869,43.25,63,100,11.14
369,Klaksvik,FO,2021-09-28 19:30:41,62.2266,-6.589,49.12,80,95,13.0
370,Sete,FR,2021-09-28 19:30:41,43.4018,3.6966,67.89,67,100,5.57
371,Denpasar,ID,2021-09-28 19:29:16,-8.65,115.2167,76.71,94,40,2.3
372,Humboldt,US,2021-09-28 19:30:42,40.6665,-123.9178,56.12,44,1,9.6
373,Kavieng,PG,2021-09-28 19:30:42,-2.5744,150.7967,81.55,78,93,9.55
374,Namatanai,PG,2021-09-28 19:30:43,-3.6667,152.4333,79.25,80,92,5.41
375,Yuancheng,CN,2021-09-28 19:30:43,36.652,107.7896,58.3,86,0,3.8
376,Albuquerque,US,2021-09-28 19:29:35,35.0845,-106.6511,75.52,56,75,3.0
377,Gubkinskiy,RU,2021-09-28 19:30:44,64.434,76.5026,33.31,73,93,7.7
378,San Quintin,MX,2021-09-28 19:26:51,30.4833,-115.95,71.26,68,17,16.08
379,Newport,GB,2021-09-28 19:30:17,51.5877,-2.9984,55.63,94,84,9.24
380,Vrangel,RU,2021-09-28 19:30:45,42.7297,133.0839,63.73,93,100,9.08
381,Soron,IN,2021-09-28 19:30:46,27.8833,78.75,80.65,78,88,6.49
382,Barra Patuca,HN,2021-09-28 19:30:46,15.8,-84.2833,85.93,66,19,7.54
383,Kibala,TD,2021-09-28 19:30:47,9.1104,18.3463,82.35,83,20,0.0
384,Pankovka,RU,2021-09-28 19:30:47,58.5,31.1999,46.94,80,100,3.96
385,La Rioja,ES,2021-09-28 19:30:47,42.25,-2.5,63.05,91,93,4.94
386,Shirokiy,RU,2021-09-28 19:30:48,49.758,129.523,51.57,94,100,8.88
387,Ossining,US,2021-09-28 19:30:49,41.1629,-73.8615,72.55,85,75,8.05
388,Half Moon Bay,US,2021-09-28 19:30:49,37.4636,-122.4286,75.54,48,1,1.99
389,Dryden,CA,2021-09-28 19:28:18,49.7833,-92.7503,70.09,52,1,6.91
390,Thinadhoo,MV,2021-09-28 19:29:32,0.5333,72.9333,83.07,73,100,9.84
391,Aasiaat,GL,2021-09-28 19:30:50,68.7098,-52.8699,25.16,71,2,13.31
392,Gilbues,BR,2021-09-28 19:30:51,-9.8317,-45.3439,92.35,25,92,5.37
393,Ninghai,CN,2021-09-28 19:30:51,29.2892,121.4247,74.88,85,0,2.84
394,Buala,SB,2021-09-28 19:28:11,-8.145,159.5921,79.92,83,81,8.16
395,Kulhudhuffushi,MV,2021-09-28 19:30:52,6.6221,73.07,81.99,80,47,16.31
396,Narsaq,GL,2021-09-28 19:30:53,60.9167,-46.05,41.22,43,0,4.88
397,Beaverlodge,CA,2021-09-28 19:30:53,55.2166,-119.4361,54.75,35,100,19.37
398,High Level,CA,2021-09-28 19:29:23,58.5169,-117.136,48.31,93,90,9.22
399,Tortosa,ES,2021-09-28 19:30:54,40.8125,0.5216,73.56,84,80,1.9
400,Liloy,PH,2021-09-28 19:30:54,8.1144,122.6594,77.79,85,94,3.11
401,Popondetta,PG,2021-09-28 19:30:55,-8.7537,148.2534,70.84,95,99,3.06
402,Zhigansk,RU,2021-09-28 19:30:55,66.7697,123.3711,30.76,83,20,19.39
403,Alice Springs,AU,2021-09-28 19:27:10,-23.7,133.8833,58.55,29,2,8.05
404,Skibbereen,IE,2021-09-28 19:30:56,51.55,-9.2667,48.0,70,3,15.52
405,Husavik,IS,2021-09-28 19:27:59,66.0449,-17.3389,37.31,83,81,11.23
406,Goma,CD,2021-09-28 19:30:56,-1.6792,29.2228,64.78,84,89,3.04
407,Edd,ER,2021-09-28 19:30:57,13.9297,41.6925,87.49,71,3,6.15
408,Henties Bay,NA,2021-09-28 19:30:57,-22.116,14.2845,56.86,89,7,8.05
409,Bridlington,GB,2021-09-28 19:26:04,54.0831,-0.1919,54.9,89,100,24.72
410,Ambilobe,MG,2021-09-28 19:30:58,-13.2,49.05,73.71,68,7,9.82
411,Kruisfontein,ZA,2021-09-28 19:29:37,-34.0033,24.7314,53.89,84,100,5.44
412,Yerbogachen,RU,2021-09-28 19:30:59,61.2767,108.0108,33.35,78,90,6.11
413,Santa Isabel,BR,2021-09-28 19:30:59,-23.3156,-46.2214,89.31,34,8,10.74
414,Makungu,TZ,2021-09-28 19:31:00,-8.7333,35.2833,64.17,65,11,4.21
415,Broken Hill,AU,2021-09-28 19:26:36,-31.95,141.4333,56.91,72,7,24.16
416,Touros,BR,2021-09-28 19:28:36,-5.1989,-35.4608,83.3,71,8,19.28
417,Rio Casca,BR,2021-09-28 19:31:01,-20.2261,-42.6508,84.97,40,31,5.53
418,Awjilah,LY,2021-09-28 19:31:02,29.1081,21.2869,78.28,37,0,8.77
419,Marfino,RU,2021-09-28 19:31:02,55.7028,37.3822,43.09,87,0,2.24
420,Natal,BR,2021-09-28 19:31:03,-5.795,-35.2094,84.42,61,75,24.16
421,Jiuquan,CN,2021-09-28 19:31:03,39.7432,98.5174,62.47,21,0,4.23
422,Moranbah,AU,2021-09-28 19:29:49,-22.0016,148.0466,63.81,86,36,18.92
423,Rawson,AR,2021-09-28 19:28:09,-43.3002,-65.1023,66.49,21,48,8.39
424,Bolotnoye,RU,2021-09-28 19:31:04,55.6717,84.3981,33.57,82,95,6.98
425,Zyryanka,RU,2021-09-28 19:31:05,65.75,150.85,24.42,74,94,15.99
426,Nyurba,RU,2021-09-28 19:26:34,63.2842,118.3319,27.84,89,10,6.64
427,Yumen,CN,2021-09-28 19:31:06,40.2833,97.2,57.76,25,0,7.43
428,Nantucket,US,2021-09-28 19:30:18,41.2835,-70.0995,73.45,83,100,19.73
429,Hennebont,FR,2021-09-28 19:31:06,47.8051,-3.2734,61.92,89,90,16.11
430,Paris,FR,2021-09-28 19:28:33,48.8534,2.3488,61.11,65,0,1.01
431,North Bend,US,2021-09-28 19:31:07,43.4065,-124.2243,61.86,90,90,11.5
432,Slobodskoy,RU,2021-09-28 19:31:07,58.7322,50.1772,35.91,80,100,3.98
433,Shenkursk,RU,2021-09-28 19:29:25,62.1091,42.896,41.81,91,100,3.74
434,Alugan,PH,2021-09-28 19:31:08,12.2188,125.4808,77.83,89,100,4.47
435,Saint Anthony,US,2021-09-28 19:30:20,45.0205,-93.218,82.26,49,1,4.0
436,Vestmannaeyjar,IS,2021-09-28 19:26:22,63.4427,-20.2734,38.52,72,100,34.96
437,Inirida,CO,2021-09-28 19:31:09,3.8653,-67.9239,84.92,71,100,2.15
438,Keelung,TW,2021-09-28 19:31:09,25.1283,121.7419,77.5,85,2,3.58
439,Tisul,RU,2021-09-28 19:31:10,55.7611,88.3122,31.53,83,3,5.35
440,Emerald,AU,2021-09-28 19:31:10,-23.5333,148.1667,68.14,77,90,14.97
441,Banda Aceh,ID,2021-09-28 19:31:11,5.5577,95.3222,77.45,87,100,11.95
442,La Mesa,US,2021-09-28 19:30:13,32.7678,-117.0231,75.38,69,90,1.99
443,Luderitz,NA,2021-09-28 19:31:11,-26.6481,15.1594,56.19,77,35,20.51
444,Bochnia,PL,2021-09-28 19:30:17,49.9691,20.4303,55.65,86,30,4.83
445,Okhotsk,RU,2021-09-28 19:31:12,59.3833,143.3,42.31,87,100,5.7
446,Port Hardy,CA,2021-09-28 19:27:17,50.6996,-127.4199,57.38,58,40,6.91
447,Ust-Omchug,RU,2021-09-28 19:29:30,61.15,149.6333,22.98,87,100,6.53
448,Umm Kaddadah,SD,2021-09-28 19:29:05,13.6017,26.6876,92.71,18,6,14.47
449,Barras,BR,2021-09-28 19:31:13,-4.2444,-42.2944,95.49,27,57,7.96
450,Hami,CN,2021-09-28 19:31:13,42.8,93.45,63.34,24,5,2.77
451,Kuna,US,2021-09-28 19:31:14,43.4918,-116.4201,58.48,56,1,1.99
452,Faya,SA,2021-09-28 19:31:14,18.3851,42.4509,69.91,53,72,3.71
453,San Cristobal,VE,2021-09-28 19:29:48,7.7669,-72.225,84.38,45,100,7.43
454,Los Llanos De Aridane,ES,2021-09-28 19:31:15,28.6585,-17.9182,72.12,88,20,16.11
455,Barra Do Garcas,BR,2021-09-28 19:31:15,-15.89,-52.2567,99.18,26,0,5.75
456,Kysyl-Syr,RU,2021-09-28 19:31:15,63.8986,122.7617,28.54,93,6,7.07
457,Hofn,IS,2021-09-28 19:31:16,64.2539,-15.2082,39.76,54,99,10.74
458,Avesta,SE,2021-09-28 19:31:16,60.1455,16.1679,54.32,90,100,7.4
459,Itamaraju,BR,2021-09-28 19:31:17,-17.0392,-39.5311,76.35,66,98,8.14
460,Krasnoselkup,RU,2021-09-28 19:31:17,65.7,82.4667,31.1,74,90,6.11
461,Lagoa,PT,2021-09-28 19:26:21,39.05,-27.9833,70.02,87,11,13.04
462,Siocon,PH,2021-09-28 19:31:18,7.7061,122.1353,78.58,87,94,1.9
463,Hadejia,NG,2021-09-28 19:31:18,12.4498,10.0444,86.36,35,14,4.81
464,Fez,MA,2021-09-28 19:28:45,34.0372,-4.9998,73.65,56,0,5.75
465,Bowen,AU,2021-09-28 19:31:19,-20.0167,148.2333,62.82,78,45,17.52
466,Talcahuano,CL,2021-09-28 19:31:19,-36.7167,-73.1167,60.48,63,0,11.5
467,Garowe,SO,2021-09-28 19:31:19,8.4054,48.4845,81.5,57,7,15.48
468,Champerico,GT,2021-09-28 19:31:20,14.3,-91.9167,93.94,69,10,12.19
469,Tanete,ID,2021-09-28 19:31:20,-3.9443,119.7848,73.63,96,52,4.76
470,Whyalla,AU,2021-09-28 19:31:21,-33.0333,137.5833,49.89,93,1,3.44
471,Ixtapa,MX,2021-09-28 19:31:21,20.7,-105.2,87.22,75,35,5.01
472,Belomorsk,RU,2021-09-28 19:31:21,64.5232,34.7668,47.75,87,48,5.3
473,Sao Francisco De Paula,BR,2021-09-28 19:31:22,-29.4481,-50.5836,66.47,98,100,6.46
474,Antofagasta,CL,2021-09-28 19:31:22,-23.65,-70.4,63.0,69,22,6.31
475,Waingapu,ID,2021-09-28 19:31:23,-9.6567,120.2641,75.02,83,65,5.41
476,Kapuskasing,CA,2021-09-28 19:29:02,49.4169,-82.4331,62.69,39,20,12.66
477,Vaitape,PF,2021-09-28 19:31:24,-16.5167,-151.75,79.34,74,61,18.92
478,Kismayo,SO,2021-09-28 19:31:24,-0.3582,42.5454,77.09,89,38,12.71
479,Tevriz,RU,2021-09-28 19:31:24,57.509,72.4042,37.51,84,100,4.97
480,Birin,NP,2021-09-28 19:31:25,26.8865,88.0718,62.29,92,99,2.46
481,Kyaikkami,MM,2021-09-28 19:31:25,16.08,97.5675,79.66,84,100,3.24
482,Namibe,AO,2021-09-28 19:31:26,-15.1961,12.1522,64.27,85,93,4.61
483,Makarov,RU,2021-09-28 19:31:26,48.6333,142.8,59.22,96,100,7.07
484,Velsk,RU,2021-09-28 19:31:26,61.0701,42.0983,40.64,91,100,3.09
485,Talnakh,RU,2021-09-28 19:27:58,69.4865,88.3972,32.45,76,100,2.28
486,Ipoh,MY,2021-09-28 19:31:27,4.5841,101.0829,78.39,94,40,5.01
487,Korla,CN,2021-09-28 19:31:27,41.7597,86.1469,67.87,23,0,5.39
488,Minna,NG,2021-09-28 19:31:28,9.6139,6.5569,82.11,78,0,2.3
489,Dongsheng,CN,2021-09-28 19:31:28,39.8161,109.9776,55.8,30,0,4.05
490,Ughelli,NG,2021-09-28 19:31:28,5.4899,6.0074,75.72,90,17,3.78
491,Santa Cruz De Tenerife,ES,2021-09-28 19:31:29,28.4682,-16.2546,76.62,79,20,1.99
492,Kattivakkam,IN,2021-09-28 19:31:29,13.2167,80.3167,82.49,70,52,7.56
493,Moerai,PF,2021-09-28 19:31:30,-22.4333,-151.3333,74.17,84,9,10.47
494,Ouesso,CG,2021-09-28 19:31:30,1.6136,16.0517,74.57,84,88,0.2
495,Nezhinka,RU,2021-09-28 19:31:30,51.7676,55.3694,44.76,53,75,11.18
496,Zhezkazgan,KZ,2021-09-28 19:30:21,47.8043,67.7144,52.72,59,83,8.93
497,Vung Tau,VN,2021-09-28 19:31:31,10.346,107.0843,80.53,84,96,6.51
498,Palora,EC,2021-09-28 19:31:31,-1.7,-77.9333,86.11,48,72,2.62
499,Bilma,NE,2021-09-28 19:31:32,18.6853,12.9164,89.17,27,10,9.48
500,Wajir,KE,2021-09-28 19:31:32,1.7471,40.0573,81.73,52,100,17.36
501,Dhuri,IN,2021-09-28 19:31:33,30.3667,75.8667,83.12,70,0,4.23
502,Akdepe,TM,2021-09-28 19:31:33,42.0551,59.3788,64.49,43,14,6.85
503,Koslan,RU,2021-09-28 19:31:33,63.4564,48.8989,43.2,97,95,3.44
504,Malpe,IN,2021-09-28 19:31:34,13.35,74.7167,78.1,90,85,7.38
505,Agadez,NE,2021-09-28 19:31:34,19.75,10.25,87.04,16,14,10.74
506,Jumla,NP,2021-09-28 19:31:35,29.2747,82.1838,56.88,89,63,2.64
507,Cody,US,2021-09-28 19:31:35,44.5263,-109.0565,82.63,19,1,12.66
508,Ulaanbaatar,MN,2021-09-28 19:30:12,47.9077,106.8832,24.93,86,0,2.24
509,Lebanon,US,2021-09-28 19:29:45,36.2081,-86.2911,86.49,56,1,4.61
510,Jardim,BR,2021-09-28 19:31:36,-21.4803,-56.1381,103.26,14,19,1.77
511,Hirado,JP,2021-09-28 19:31:37,33.3597,129.5531,76.35,83,0,6.69
512,Ulladulla,AU,2021-09-28 19:31:37,-35.35,150.4667,55.87,77,100,3.96
513,Palmas,BR,2021-09-28 19:31:38,-10.2128,-48.3603,94.87,41,40,8.05
514,Colares,PT,2021-09-28 19:31:38,38.7992,-9.4469,65.17,59,20,14.0
515,Srednekolymsk,RU,2021-09-28 19:31:38,67.45,153.6833,21.79,93,100,4.56
516,Poum,NC,2021-09-28 19:31:20,-20.2333,164.0167,71.58,77,34,11.32
517,Kita,ML,2021-09-28 19:31:39,13.0349,-9.4895,82.13,58,3,3.13
518,Tierralta,CO,2021-09-28 19:31:39,8.1736,-76.0592,78.4,88,100,4.92
519,Camacha,PT,2021-09-28 19:26:47,33.0833,-16.3333,72.36,73,40,11.5
520,Havoysund,NO,2021-09-28 19:31:40,70.9963,24.6622,52.68,82,44,13.15
521,Pasighat,IN,2021-09-28 19:31:41,28.0667,95.3333,75.51,79,28,2.57
522,Paita,PE,2021-09-28 19:31:41,-5.0892,-81.1144,77.56,72,26,14.14
523,Palu,ID,2021-09-28 19:31:42,-0.8917,119.8707,75.09,96,57,3.11
524,Aljezur,PT,2021-09-28 19:31:42,37.3191,-8.8033,64.54,71,0,16.67
525,Kemijarvi,FI,2021-09-28 19:31:42,66.7131,27.4306,41.29,92,61,4.59
526,Otradnoye,RU,2021-09-28 19:31:43,59.7775,30.8181,50.04,73,100,3.44
527,Ngunguru,NZ,2021-09-28 19:31:43,-35.6167,174.5,45.16,66,6,7.72
528,Palmer,US,2021-09-28 19:31:28,42.1584,-72.3287,67.42,81,90,0.0
529,Robertson,US,2021-09-28 19:31:44,36.5167,-86.8667,86.79,56,20,9.22
530,Sosua,DO,2021-09-28 19:31:44,19.7667,-70.5167,91.38,74,40,18.41
531,Guerrero Negro,MX,2021-09-28 19:29:13,27.9769,-114.0611,74.05,61,49,15.68
532,Nangong,CN,2021-09-28 19:31:45,37.3581,115.3744,59.25,87,0,7.49
533,Sudbury,CA,2021-09-28 19:28:50,46.49,-80.99,66.42,54,12,7.78
534,Ahipara,NZ,2021-09-28 19:31:45,-35.1667,173.1667,54.86,67,30,6.76
535,Khandyga,RU,2021-09-28 19:31:46,62.6667,135.6,30.9,63,0,6.42
536,Ostroh,UA,2021-09-28 19:31:46,50.3294,26.5143,49.87,77,100,8.08
537,Makakilo City,US,2021-09-28 19:28:21,21.3469,-158.0858,82.72,60,1,10.36
538,Mehamn,NO,2021-09-28 19:31:47,71.0357,27.8492,55.35,54,0,17.27
539,Alexandria,EG,2021-09-28 19:30:22,31.2156,29.9553,76.96,65,0,9.22
540,Riyadh,SA,2021-09-28 19:30:52,24.6877,46.7219,82.54,31,5,5.99
541,Barceloneta,PR,2021-09-28 19:31:47,18.4505,-66.5385,88.81,77,41,6.49
542,Okato,NZ,2021-09-28 19:31:48,-39.2,173.8833,51.42,82,49,14.12
543,Pangody,RU,2021-09-28 19:31:48,65.85,74.4859,31.48,79,10,4.63
544,Teknaf,BD,2021-09-28 19:31:49,20.8624,92.3058,76.98,90,100,5.3
545,Huangmei,CN,2021-09-28 19:31:49,30.1924,116.025,74.77,95,100,2.55
546,Tornio,FI,2021-09-28 19:31:49,65.8481,24.1466,35.62,85,8,7.05
547,Terranuova Bracciolini,IT,2021-09-28 19:31:50,43.5522,11.5884,73.72,66,100,4.05
548,Luzino,RU,2021-09-28 19:31:50,54.9481,73.0353,40.77,65,40,13.42
549,Gbadolite,CD,2021-09-28 19:31:51,4.2833,21.0167,68.59,98,100,2.55
550,Acarau,BR,2021-09-28 19:31:51,-2.8856,-40.12,81.84,72,8,19.3
551,Nisia Floresta,BR,2021-09-28 19:27:16,-6.0911,-35.2086,84.58,65,15,16.24
552,Brownsville,US,2021-09-28 19:28:38,25.9018,-97.4975,95.11,61,75,8.01
553,Belmonte,BR,2021-09-28 19:31:53,-15.8631,-38.8828,77.5,72,13,7.18
554,Dyurtyuli,RU,2021-09-28 19:31:53,55.4911,54.8688,37.56,69,100,7.72
555,Bereda,ES,2021-09-28 19:31:54,43.2686,-7.5406,57.92,92,60,1.83
556,Dalby,AU,2021-09-28 19:31:55,-27.1833,151.2667,57.9,93,100,3.13
557,Port-Gentil,GA,2021-09-28 19:30:40,-0.7193,8.7815,78.76,83,40,13.8
558,Mitu,CO,2021-09-28 19:31:55,1.1983,-70.1733,84.42,63,92,1.34
559,Vestmanna,FO,2021-09-28 19:31:56,62.1564,-7.1664,47.32,100,75,11.5
560,Tignere,CM,2021-09-28 19:31:56,7.3667,12.65,66.0,95,100,1.19
561,Picsi,PE,2021-09-28 19:31:57,-6.7178,-79.7697,71.44,60,0,14.97
562,Manaus,BR,2021-09-28 19:27:09,-3.1019,-60.025,90.1,66,40,5.75
